id,lemma,question_text,correct_answer,difficulty_band,lexical_band,pos,topic_tag,active,freq_rank,level,bin_name,cefr_estimate,concept_group,donor_eligible
5427,cientistas,cientistas,cientistas,B4,B4,noun,freq_corpus,0,3888,B1,B4,B2,cientistas,0
5428,verdadeiros,verdadeiros,verdadeiros,B4,B4,noun,freq_corpus,0,3891,B1,B4,B2,verdadeiros,0
5429,sagrado,sagrado,sagrado,B4,B4,noun,freq_corpus,0,3892,B1,B4,B2,sagrado,0
5430,meias,meias,meias,B4,B4,noun,freq_corpus,0,3893,B1,B4,B2,meias,0
5431,connor,connor,connor,B4,B4,noun,freq_corpus,0,3894,B1,B4,B2,connor,0
5432,durar,durar,durar,B4,B4,noun,freq_corpus,0,3895,B1,B4,B2,durar,0
5433,deixares,deixares,deixares,B4,B4,noun,freq_corpus,0,3896,B1,B4,B2,deixares,0
5434,mudaram,mudaram,mudaram,B4,B4,noun,freq_corpus,0,3898,B1,B4,B2,mudaram,0
5435,falhado,falhado,falhado,B4,B4,noun,freq_corpus,0,3899,B1,B4,B2,falhado,0
5436,"japão","japão","japão",B4,B4,noun,freq_corpus,0,3900,B1,B4,B2,"japão",0
5437,mereces,mereces,mereces,B4,B4,noun,freq_corpus,0,3901,B1,B4,B2,mereces,0
5438,contudo,contudo,contudo,B4,B4,noun,freq_corpus,0,3902,B1,B4,B2,contudo,0
5439,feira,feira,feira,B4,B4,noun,freq_corpus,0,3903,B1,B4,B2,feira,0
5440,direi,direi,direi,B4,B4,noun,freq_corpus,0,3904,B1,B4,B2,direi,0
5441,"itália","itália","itália",B4,B4,noun,freq_corpus,0,3905,B1,B4,B2,"itália",0
5442,adulto,adulto,adulto,B4,B4,noun,freq_corpus,0,3906,B1,B4,B2,adulto,0
5443,descoberto,descoberto,descoberto,B4,B4,noun,freq_corpus,0,3908,B1,B4,B2,descoberto,0
5444,recebido,recebido,recebido,B4,B4,noun,freq_corpus,0,3909,B1,B4,B2,recebido,0
5445,arquivo,arquivo,arquivo,B4,B4,noun,freq_corpus,0,3910,B1,B4,B2,arquivo,0
5446,imediato,imediato,imediato,B4,B4,noun,freq_corpus,0,3911,B1,B4,B2,imediato,0
5447,"dêem","dêem","dêem",B4,B4,noun,freq_corpus,0,3914,B1,B4,B2,"dêem",0
5448,arranjei,arranjei,arranjei,B4,B4,noun,freq_corpus,0,3916,B1,B4,B2,arranjei,0
5449,tomo,tomo,tomo,B4,B4,noun,freq_corpus,0,3917,B1,B4,B2,tomo,0
5450,espantoso,espantoso,espantoso,B4,B4,noun,freq_corpus,0,3918,B1,B4,B2,espantoso,0
5451,raymond,raymond,raymond,B4,B4,noun,freq_corpus,0,3919,B1,B4,B2,raymond,0
5452,genial,genial,genial,B4,B4,noun,freq_corpus,0,3921,B1,B4,B2,genial,0
5453,earl,earl,earl,B4,B4,noun,freq_corpus,0,3922,B1,B4,B2,earl,0
5454,asneira,asneira,asneira,B4,B4,noun,freq_corpus,0,3924,B1,B4,B2,asneira,0
5455,"níveis","níveis","níveis",B4,B4,noun,freq_corpus,0,3925,B1,B4,B2,"níveis",0
5456,delicioso,delicioso,delicioso,B4,B4,noun,freq_corpus,0,3926,B1,B4,B2,delicioso,0
5457,"reuniões","reuniões","reuniões",B4,B4,noun,freq_corpus,0,3927,B1,B4,B2,"reuniões",0
5458,tchau,tchau,tchau,B4,B4,noun,freq_corpus,0,3928,B1,B4,B2,greetings_social,0
5459,restos,restos,restos,B4,B4,noun,freq_corpus,0,3929,B1,B4,B2,restos,0
5460,produtos,produtos,produtos,B4,B4,noun,freq_corpus,0,3930,B1,B4,B2,produtos,0
5461,mason,mason,mason,B4,B4,noun,freq_corpus,0,3931,B1,B4,B2,mason,0
5462,"influência","influência","influência",B4,B4,noun,freq_corpus,0,3933,B1,B4,B2,"influência",0
5463,"espetáculo","espetáculo","espetáculo",B4,B4,noun,freq_corpus,0,3934,B1,B4,B2,"espetáculo",0
5464,penny,penny,penny,B4,B4,noun,freq_corpus,0,3935,B1,B4,B2,penny,0
5465,"símbolo","símbolo","símbolo",B4,B4,noun,freq_corpus,0,3936,B1,B4,B2,"símbolo",0
5466,voltes,voltes,voltes,B4,B4,noun,freq_corpus,0,3937,B1,B4,B2,voltes,0
5467,piorar,piorar,piorar,B4,B4,noun,freq_corpus,0,3939,B1,B4,B2,piorar,0
5468,estupidez,estupidez,estupidez,B4,B4,noun,freq_corpus,0,3940,B1,B4,B2,estupidez,0
5469,cobrir,cobrir,cobrir,B4,B4,noun,freq_corpus,0,3941,B1,B4,B2,cobrir,0
5470,dennis,dennis,dennis,B4,B4,noun,freq_corpus,0,3942,B1,B4,B2,dennis,0
5471,esperas,esperas,esperas,B4,B4,noun,freq_corpus,0,3944,B1,B4,B2,esperas,0
5472,"horário","horário","horário",B4,B4,noun,freq_corpus,0,3945,B1,B4,B2,"horário",0
5473,ocorreu,ocorreu,ocorreu,B4,B4,noun,freq_corpus,0,3948,B1,B4,B2,ocorreu,0
5474,lex,lex,lex,B4,B4,noun,freq_corpus,0,3950,B1,B4,B2,lex,0
5475,luxo,luxo,luxo,B4,B4,noun,freq_corpus,0,3954,B1,B4,B2,luxo,0
5476,estudantes,estudantes,estudantes,B4,B4,noun,freq_corpus,0,3955,B1,B4,B2,estudantes,0
5477,pasta,pasta,pasta,B4,B4,noun,freq_corpus,0,3956,B1,B4,B2,pasta,0
5478,apoiar,apoiar,apoiar,B4,B4,noun,freq_corpus,0,3957,B1,B4,B2,apoiar,0
5479,pudesses,pudesses,pudesses,B4,B4,noun,freq_corpus,0,3958,B1,B4,B2,pudesses,0
5480,testemunhar,testemunhar,testemunhar,B4,B4,noun,freq_corpus,0,3962,B1,B4,B2,testemunhar,0
5481,mato,mato,mato,B4,B4,noun,freq_corpus,0,3963,B1,B4,B2,mato,0
5482,sexuais,sexuais,sexuais,B4,B4,noun,freq_corpus,0,3964,B1,B4,B2,sexuais,0
5483,furioso,furioso,furioso,B4,B4,noun,freq_corpus,0,3965,B1,B4,B2,furioso,0
5484,escravos,escravos,escravos,B4,B4,noun,freq_corpus,0,3966,B1,B4,B2,escravos,0
5485,publicidade,publicidade,publicidade,B4,B4,noun,freq_corpus,0,3967,B1,B4,B2,publicidade,0
5486,"próximas","próximas","próximas",B4,B4,noun,freq_corpus,0,3968,B1,B4,B2,"próximas",0
5487,tentamos,tentamos,tentamos,B4,B4,noun,freq_corpus,0,3969,B1,B4,B2,tentamos,0
5488,alteza,alteza,alteza,B4,B4,noun,freq_corpus,0,3970,B1,B4,B2,alteza,0
5489,sois,sois,sois,B4,B4,noun,freq_corpus,0,3971,B1,B4,B2,sois,0
5490,atacou,atacou,atacou,B4,B4,noun,freq_corpus,0,3974,B1,B4,B2,atacou,0
5491,descanso,descanso,descanso,B4,B4,noun,freq_corpus,0,3975,B1,B4,B2,descanso,0
5492,keith,keith,keith,B4,B4,noun,freq_corpus,0,3976,B1,B4,B2,keith,0
5493,esperta,esperta,esperta,B4,B4,noun,freq_corpus,0,3977,B1,B4,B2,esperta,0
5494,decidimos,decidimos,decidimos,B4,B4,noun,freq_corpus,0,3978,B1,B4,B2,decidimos,0
5495,feridas,feridas,feridas,B4,B4,noun,freq_corpus,0,3981,B1,B4,B2,feridas,0
5496,desaparecida,desaparecida,desaparecida,B4,B4,noun,freq_corpus,0,3982,B1,B4,B2,desaparecida,0
5497,reunir,reunir,reunir,B4,B4,noun,freq_corpus,0,3985,B1,B4,B2,reunir,0
5498,olhada,olhada,olhada,B4,B4,noun,freq_corpus,0,3987,B1,B4,B2,olhada,0
5499,cometi,cometi,cometi,B4,B4,noun,freq_corpus,0,3988,B1,B4,B2,cometi,0
5500,"transferência","transferência","transferência",B4,B4,noun,freq_corpus,0,3989,B1,B4,B2,"transferência",0
5501,baseado,baseado,baseado,B4,B4,noun,freq_corpus,0,3990,B1,B4,B2,baseado,0
5502,perderam,perderam,perderam,B4,B4,noun,freq_corpus,0,3991,B1,B4,B2,perderam,0
5503,aparelho,aparelho,aparelho,B4,B4,noun,freq_corpus,0,3992,B1,B4,B2,aparelho,0
5504,agenda,agenda,agenda,B4,B4,noun,freq_corpus,0,3993,B1,B4,B2,agenda,0
5505,saberia,saberia,saberia,B4,B4,noun,freq_corpus,0,3994,B1,B4,B2,saberia,0
5506,duche,duche,duche,B4,B4,noun,freq_corpus,0,3995,B1,B4,B2,duche,0
5507,firma,firma,firma,B4,B4,noun,freq_corpus,0,3996,B1,B4,B2,firma,0
5508,"excelência","excelência","excelência",B4,B4,noun,freq_corpus,0,3997,B1,B4,B2,"excelência",0
5509,tina,tina,tina,B4,B4,noun,freq_corpus,0,3998,B1,B4,B2,tina,0
5510,"índios","índios","índios",B4,B4,noun,freq_corpus,0,3999,B1,B4,B2,"índios",0
5511,ricky,ricky,ricky,B5,B5,noun,freq_corpus,0,4001,B2,B5,B2,ricky,0
5512,bens,bens,bens,B5,B5,noun,freq_corpus,0,4002,B2,B5,B2,bens,0
5513,ferramentas,ferramentas,ferramentas,B5,B5,noun,freq_corpus,0,4003,B2,B5,B2,ferramentas,0
5514,conversas,conversas,conversas,B5,B5,noun,freq_corpus,0,4004,B2,B5,B2,conversas,0
5515,sentiu,sentiu,sentiu,B5,B5,noun,freq_corpus,0,4005,B2,B5,B2,sentiu,0
5516,recusar,recusar,recusar,B5,B5,noun,freq_corpus,0,4006,B2,B5,B2,recusar,0
5517,tentaste,tentaste,tentaste,B5,B5,noun,freq_corpus,0,4007,B2,B5,B2,tentaste,0
5518,assustar,assustar,assustar,B5,B5,noun,freq_corpus,0,4008,B2,B5,B2,assustar,0
5519,acertar,acertar,acertar,B5,B5,noun,freq_corpus,0,4010,B2,B5,B2,acertar,0
5520,conselhos,conselhos,conselhos,B5,B5,noun,freq_corpus,0,4011,B2,B5,B2,conselhos,0
5521,jogadores,jogadores,jogadores,B5,B5,noun,freq_corpus,0,4012,B2,B5,B2,jogadores,0
5522,perdoar,perdoar,perdoar,B5,B5,noun,freq_corpus,0,4013,B2,B5,B2,perdoar,0
5523,acreditava,acreditava,acreditava,B5,B5,noun,freq_corpus,0,4014,B2,B5,B2,acreditava,0
5524,unhas,unhas,unhas,B5,B5,noun,freq_corpus,0,4015,B2,B5,B2,unhas,0
5525,"devêssemos","devêssemos","devêssemos",B5,B5,noun,freq_corpus,0,4017,B2,B5,B2,"devêssemos",0
5526,rumores,rumores,rumores,B5,B5,noun,freq_corpus,0,4018,B2,B5,B2,rumores,0
5527,use,use,use,B5,B5,noun,freq_corpus,0,4019,B2,B5,B2,use,0
5528,escritor,escritor,escritor,B5,B5,noun,freq_corpus,0,4020,B2,B5,B2,escritor,0
5529,sophie,sophie,sophie,B5,B5,noun,freq_corpus,0,4021,B2,B5,B2,sophie,0
5530,conhecida,conhecida,conhecida,B5,B5,noun,freq_corpus,0,4023,B2,B5,B2,conhecida,0
5531,"únicos","únicos","únicos",B5,B5,noun,freq_corpus,0,4024,B2,B5,B2,"únicos",0
5532,teddy,teddy,teddy,B5,B5,noun,freq_corpus,0,4026,B2,B5,B2,teddy,0
5533,"fãs","fãs","fãs",B5,B5,noun,freq_corpus,0,4027,B2,B5,B2,"fãs",0
5534,usada,usada,usada,B5,B5,noun,freq_corpus,0,4029,B2,B5,B2,usada,0
5535,sentimos,sentimos,sentimos,B5,B5,noun,freq_corpus,0,4030,B2,B5,B2,sentimos,0
5536,feia,feia,feia,B5,B5,noun,freq_corpus,0,4031,B2,B5,B2,feia,0
5537,respondeu,respondeu,respondeu,B5,B5,noun,freq_corpus,0,4033,B2,B5,B2,respondeu,0
5538,informar,informar,informar,B5,B5,noun,freq_corpus,0,4034,B2,B5,B2,informar,0
5539,concordar,concordar,concordar,B5,B5,noun,freq_corpus,0,4035,B2,B5,B2,concordar,0
5540,brinquedos,brinquedos,brinquedos,B5,B5,noun,freq_corpus,0,4036,B2,B5,B2,brinquedos,0
5541,praticar,praticar,praticar,B5,B5,noun,freq_corpus,0,4037,B2,B5,B2,praticar,0
5542,willie,willie,willie,B5,B5,noun,freq_corpus,0,4039,B2,B5,B2,willie,0
5543,atrasados,atrasados,atrasados,B5,B5,noun,freq_corpus,0,4040,B2,B5,B2,atrasados,0
5544,trabalhadores,trabalhadores,trabalhadores,B5,B5,noun,freq_corpus,0,4041,B2,B5,B2,trabalhadores,0
5545,passas,passas,passas,B5,B5,noun,freq_corpus,0,4042,B2,B5,B2,passas,0
5546,vives,vives,vives,B5,B5,noun,freq_corpus,0,4043,B2,B5,B2,vives,0
5547,"desgraçado","desgraçado","desgraçado",B5,B5,noun,freq_corpus,0,4044,B2,B5,B2,"desgraçado",0
5548,"estratégia","estratégia","estratégia",B5,B5,noun,freq_corpus,0,4045,B2,B5,B2,"estratégia",0
5549,"poderão","poderão","poderão",B5,B5,noun,freq_corpus,0,4046,B2,B5,B2,"poderão",0
5550,substituir,substituir,substituir,B5,B5,noun,freq_corpus,0,4047,B2,B5,B2,substituir,0
5551,terror,terror,terror,B5,B5,noun,freq_corpus,0,4048,B2,B5,B2,terror,0
5552,novidade,novidade,novidade,B5,B5,noun,freq_corpus,0,4049,B2,B5,B2,novidade,0
5553,"hércules","hércules","hércules",B5,B5,noun,freq_corpus,0,4050,B2,B5,B2,"hércules",0
5554,contratar,contratar,contratar,B5,B5,noun,freq_corpus,0,4051,B2,B5,B2,contratar,0
5555,daisy,daisy,daisy,B5,B5,noun,freq_corpus,0,4052,B2,B5,B2,daisy,0
5556,entraram,entraram,entraram,B5,B5,noun,freq_corpus,0,4054,B2,B5,B2,entraram,0
5557,confessar,confessar,confessar,B5,B5,noun,freq_corpus,0,4055,B2,B5,B2,confessar,0
5558,irem,irem,irem,B5,B5,noun,freq_corpus,0,4056,B2,B5,B2,irem,0
5559,gostaste,gostaste,gostaste,B5,B5,noun,freq_corpus,0,4057,B2,B5,B2,gostaste,0
5560,"esqueçam","esqueçam","esqueçam",B5,B5,noun,freq_corpus,0,4060,B2,B5,B2,"esqueçam",0
5561,luvas,luvas,luvas,B5,B5,noun,freq_corpus,0,4061,B2,B5,B2,luvas,0
5562,cheirar,cheirar,cheirar,B5,B5,noun,freq_corpus,0,4062,B2,B5,B2,cheirar,0
5563,voltado,voltado,voltado,B5,B5,noun,freq_corpus,0,4063,B2,B5,B2,voltado,0
5564,conte,conte,conte,B5,B5,noun,freq_corpus,0,4064,B2,B5,B2,conte,0
5565,propriamente,propriamente,propriamente,B5,B5,noun,freq_corpus,0,4065,B2,B5,B2,propriamente,0
5566,esperam,esperam,esperam,B5,B5,noun,freq_corpus,0,4067,B2,B5,B2,esperam,0
5567,iriam,iriam,iriam,B5,B5,noun,freq_corpus,0,4068,B2,B5,B2,iriam,0
5568,convencido,convencido,convencido,B5,B5,noun,freq_corpus,0,4069,B2,B5,B2,convencido,0
5569,aumento,aumento,aumento,B5,B5,noun,freq_corpus,0,4070,B2,B5,B2,aumento,0
5570,sacos,sacos,sacos,B5,B5,noun,freq_corpus,0,4072,B2,B5,B2,sacos,0
5571,julian,julian,julian,B5,B5,noun,freq_corpus,0,4073,B2,B5,B2,julian,0
5572,convidar,convidar,convidar,B5,B5,noun,freq_corpus,0,4074,B2,B5,B2,convidar,0
5573,verdadeiramente,verdadeiramente,verdadeiramente,B5,B5,noun,freq_corpus,0,4075,B2,B5,B2,verdadeiramente,0
5574,adoram,adoram,adoram,B5,B5,noun,freq_corpus,0,4076,B2,B5,B2,adoram,0
5575,"formação","formação","formação",B5,B5,noun,freq_corpus,0,4078,B2,B5,B2,"formação",0
5576,acreditamos,acreditamos,acreditamos,B5,B5,noun,freq_corpus,0,4079,B2,B5,B2,acreditamos,0
5577,"frigorífico","frigorífico","frigorífico",B5,B5,noun,freq_corpus,0,4081,B2,B5,B2,"frigorífico",0
5578,congresso,congresso,congresso,B5,B5,noun,freq_corpus,0,4082,B2,B5,B2,congresso,0
5579,naturalmente,naturalmente,naturalmente,B5,B5,noun,freq_corpus,0,4083,B2,B5,B2,naturalmente,0
5580,preferido,preferido,preferido,B5,B5,noun,freq_corpus,0,4084,B2,B5,B2,preferido,0
5581,travis,travis,travis,B5,B5,noun,freq_corpus,0,4086,B2,B5,B2,travis,0
5582,trago,trago,trago,B5,B5,noun,freq_corpus,0,4087,B2,B5,B2,trago,0
5583,tatuagem,tatuagem,tatuagem,B5,B5,noun,freq_corpus,0,4088,B2,B5,B2,tatuagem,0
5584,termina,termina,termina,B5,B5,noun,freq_corpus,0,4089,B2,B5,B2,termina,0
5585,apetece,apetece,apetece,B5,B5,noun,freq_corpus,0,4090,B2,B5,B2,apetece,0
5586,franceses,franceses,franceses,B5,B5,noun,freq_corpus,0,4093,B2,B5,B2,franceses,0
5587,movimentos,movimentos,movimentos,B5,B5,noun,freq_corpus,0,4094,B2,B5,B2,movimentos,0
5588,lance,lance,lance,B5,B5,noun,freq_corpus,0,4095,B2,B5,B2,lance,0
5589,inventar,inventar,inventar,B5,B5,noun,freq_corpus,0,4096,B2,B5,B2,inventar,0
5590,rumo,rumo,rumo,B5,B5,noun,freq_corpus,0,4097,B2,B5,B2,rumo,0
5591,adorei,adorei,adorei,B5,B5,noun,freq_corpus,0,4098,B2,B5,B2,adorei,0
5592,lana,lana,lana,B5,B5,noun,freq_corpus,0,4100,B2,B5,B2,lana,0
5593,"possíveis","possíveis","possíveis",B5,B5,noun,freq_corpus,0,4101,B2,B5,B2,"possíveis",0
5594,ramo,ramo,ramo,B5,B5,noun,freq_corpus,0,4102,B2,B5,B2,ramo,0
5595,hill,hill,hill,B5,B5,noun,freq_corpus,0,4104,B2,B5,B2,hill,0
5596,diana,diana,diana,B5,B5,noun,freq_corpus,0,4105,B2,B5,B2,diana,0
5597,"bebê","bebê","bebê",B5,B5,noun,freq_corpus,0,4107,B2,B5,B2,"bebê",0
5598,devesse,devesse,devesse,B5,B5,noun,freq_corpus,0,4109,B2,B5,B2,devesse,0
5599,solteiro,solteiro,solteiro,B5,B5,noun,freq_corpus,0,4110,B2,B5,B2,solteiro,0
5600,tiverem,tiverem,tiverem,B5,B5,noun,freq_corpus,0,4111,B2,B5,B2,tiverem,0
5601,stress,stress,stress,B5,B5,noun,freq_corpus,0,4112,B2,B5,B2,stress,0
5602,dificuldades,dificuldades,dificuldades,B5,B5,noun,freq_corpus,0,4113,B2,B5,B2,dificuldades,0
5603,"poço","poço","poço",B5,B5,noun,freq_corpus,0,4115,B2,B5,B2,"poço",0
5604,descoberta,descoberta,descoberta,B5,B5,noun,freq_corpus,0,4117,B2,B5,B2,descoberta,0
5605,continuamos,continuamos,continuamos,B5,B5,noun,freq_corpus,0,4118,B2,B5,B2,continuamos,0
5606,sejamos,sejamos,sejamos,B5,B5,noun,freq_corpus,0,4119,B2,B5,B2,sejamos,0
5607,inconsciente,inconsciente,inconsciente,B5,B5,noun,freq_corpus,0,4120,B2,B5,B2,inconsciente,0
5608,mudado,mudado,mudado,B5,B5,noun,freq_corpus,0,4122,B2,B5,B2,mudado,0
5609,federais,federais,federais,B5,B5,noun,freq_corpus,0,4124,B2,B5,B2,federais,0
5610,puxa,puxa,puxa,B5,B5,noun,freq_corpus,0,4125,B2,B5,B2,puxa,0
5611,repara,repara,repara,B5,B5,noun,freq_corpus,0,4126,B2,B5,B2,repara,0
5612,spencer,spencer,spencer,B5,B5,noun,freq_corpus,0,4127,B2,B5,B2,spencer,0
5613,anormal,anormal,anormal,B5,B5,noun,freq_corpus,0,4128,B2,B5,B2,anormal,0
5614,professores,professores,professores,B5,B5,noun,freq_corpus,0,4129,B2,B5,B2,professores,0
5615,amostras,amostras,amostras,B5,B5,noun,freq_corpus,0,4130,B2,B5,B2,amostras,0
5616,tirem,tirem,tirem,B5,B5,noun,freq_corpus,0,4131,B2,B5,B2,tirem,0
5617,"amável","amável","amável",B5,B5,noun,freq_corpus,0,4132,B2,B5,B2,"amável",0
5618,deixamos,deixamos,deixamos,B5,B5,noun,freq_corpus,0,4133,B2,B5,B2,deixamos,0
5619,"espíritos","espíritos","espíritos",B5,B5,noun,freq_corpus,0,4134,B2,B5,B2,"espíritos",0
5620,largue,largue,largue,B5,B5,noun,freq_corpus,0,4136,B2,B5,B2,largue,0
5621,white,white,white,B5,B5,noun,freq_corpus,0,4137,B2,B5,B2,white,0
5622,decidido,decidido,decidido,B5,B5,noun,freq_corpus,0,4138,B2,B5,B2,decidido,0
5623,fascinante,fascinante,fascinante,B5,B5,noun,freq_corpus,0,4139,B2,B5,B2,fascinante,0
5624,barney,barney,barney,B5,B5,noun,freq_corpus,0,4140,B2,B5,B2,barney,0
5625,"ótima","ótima","ótima",B5,B5,noun,freq_corpus,0,4141,B2,B5,B2,"ótima",0
5626,chamava,chamava,chamava,B5,B5,noun,freq_corpus,0,4143,B2,B5,B2,chamava,0
5627,mickey,mickey,mickey,B5,B5,noun,freq_corpus,0,4144,B2,B5,B2,mickey,0
5628,personalidade,personalidade,personalidade,B5,B5,noun,freq_corpus,0,4145,B2,B5,B2,personalidade,0
5629,castle,castle,castle,B5,B5,noun,freq_corpus,0,4146,B2,B5,B2,castle,0
5630,salta,salta,salta,B5,B5,noun,freq_corpus,0,4147,B2,B5,B2,salta,0
5631,absoluta,absoluta,absoluta,B5,B5,noun,freq_corpus,0,4148,B2,B5,B2,absoluta,0
5632,escapou,escapou,escapou,B5,B5,noun,freq_corpus,0,4149,B2,B5,B2,escapou,0
5633,monsieur,monsieur,monsieur,B5,B5,noun,freq_corpus,0,4151,B2,B5,B2,monsieur,0
5634,curta,curta,curta,B5,B5,noun,freq_corpus,0,4152,B2,B5,B2,curta,0
5635,verifiquei,verifiquei,verifiquei,B5,B5,noun,freq_corpus,0,4153,B2,B5,B2,verifiquei,0
5636,cobarde,cobarde,cobarde,B5,B5,noun,freq_corpus,0,4154,B2,B5,B2,cobarde,0
5637,reconhecimento,reconhecimento,reconhecimento,B5,B5,noun,freq_corpus,0,4155,B2,B5,B2,reconhecimento,0
5638,"radiação","radiação","radiação",B5,B5,noun,freq_corpus,0,4157,B2,B5,B2,"radiação",0
5639,altos,altos,altos,B5,B5,noun,freq_corpus,0,4158,B2,B5,B2,altos,0
5640,pecados,pecados,pecados,B5,B5,noun,freq_corpus,0,4161,B2,B5,B2,pecados,0
5641,traficante,traficante,traficante,B5,B5,noun,freq_corpus,0,4162,B2,B5,B2,traficante,0
5642,reconhecer,reconhecer,reconhecer,B5,B5,noun,freq_corpus,0,4163,B2,B5,B2,reconhecer,0
5643,"saberá","saberá","saberá",B5,B5,noun,freq_corpus,0,4164,B2,B5,B2,"saberá",0
5644,anthony,anthony,anthony,B5,B5,noun,freq_corpus,0,4165,B2,B5,B2,anthony,0
5645,pormenores,pormenores,pormenores,B5,B5,noun,freq_corpus,0,4166,B2,B5,B2,pormenores,0
5646,familiares,familiares,familiares,B5,B5,noun,freq_corpus,0,4167,B2,B5,B2,familiares,0
5647,presta,presta,presta,B5,B5,noun,freq_corpus,0,4168,B2,B5,B2,presta,0
5648,arranjo,arranjo,arranjo,B5,B5,noun,freq_corpus,0,4171,B2,B5,B2,arranjo,0
5649,jonathan,jonathan,jonathan,B5,B5,noun,freq_corpus,0,4172,B2,B5,B2,jonathan,0
5650,"pareça","pareça","pareça",B5,B5,noun,freq_corpus,0,4173,B2,B5,B2,"pareça",0
5651,sentem,sentem,sentem,B5,B5,noun,freq_corpus,0,4174,B2,B5,B2,sentem,0
5652,reverendo,reverendo,reverendo,B5,B5,noun,freq_corpus,0,4175,B2,B5,B2,reverendo,0
5653,ficarmos,ficarmos,ficarmos,B5,B5,noun,freq_corpus,0,4177,B2,B5,B2,ficarmos,0
5654,"mereço","mereço","mereço",B5,B5,noun,freq_corpus,0,4178,B2,B5,B2,"mereço",0
5655,privacidade,privacidade,privacidade,B5,B5,noun,freq_corpus,0,4179,B2,B5,B2,privacidade,0
5656,"deverá","deverá","deverá",B5,B5,noun,freq_corpus,0,4180,B2,B5,B2,"deverá",0
5657,actividade,actividade,actividade,B5,B5,noun,freq_corpus,0,4181,B2,B5,B2,actividade,0
5658,chegarem,chegarem,chegarem,B5,B5,noun,freq_corpus,0,4182,B2,B5,B2,chegarem,0
5659,prioridade,prioridade,prioridade,B5,B5,noun,freq_corpus,0,4184,B2,B5,B2,prioridade,0
5660,"comunicações","comunicações","comunicações",B5,B5,noun,freq_corpus,0,4185,B2,B5,B2,"comunicações",0
5661,"começámos","começámos","começámos",B5,B5,noun,freq_corpus,0,4187,B2,B5,B2,"começámos",0
5662,riley,riley,riley,B5,B5,noun,freq_corpus,0,4188,B2,B5,B2,riley,0
5663,prometeu,prometeu,prometeu,B5,B5,noun,freq_corpus,0,4189,B2,B5,B2,prometeu,0
5664,menti,menti,menti,B5,B5,noun,freq_corpus,0,4190,B2,B5,B2,menti,0
5665,macacos,macacos,macacos,B5,B5,noun,freq_corpus,0,4193,B2,B5,B2,macacos,0
5666,"condução","condução","condução",B5,B5,noun,freq_corpus,0,4194,B2,B5,B2,"condução",0
5667,margaret,margaret,margaret,B5,B5,noun,freq_corpus,0,4196,B2,B5,B2,margaret,0
5668,organizar,organizar,organizar,B5,B5,noun,freq_corpus,0,4201,B2,B5,B2,organizar,0
5669,barcos,barcos,barcos,B5,B5,noun,freq_corpus,0,4202,B2,B5,B2,barcos,0
5670,desce,desce,desce,B5,B5,noun,freq_corpus,0,4203,B2,B5,B2,desce,0
5671,encontros,encontros,encontros,B5,B5,noun,freq_corpus,0,4206,B2,B5,B2,encontros,0
5672,actor,actor,actor,B5,B5,noun,freq_corpus,0,4207,B2,B5,B2,actor,0
5673,olhei,olhei,olhei,B5,B5,noun,freq_corpus,0,4208,B2,B5,B2,olhei,0
5674,roda,roda,roda,B5,B5,noun,freq_corpus,0,4209,B2,B5,B2,roda,0
5675,malcolm,malcolm,malcolm,B5,B5,noun,freq_corpus,0,4210,B2,B5,B2,malcolm,0
5676,olhou,olhou,olhou,B5,B5,noun,freq_corpus,0,4211,B2,B5,B2,olhou,0
5677,ignorar,ignorar,ignorar,B5,B5,noun,freq_corpus,0,4212,B2,B5,B2,ignorar,0
5678,vier,vier,vier,B5,B5,noun,freq_corpus,0,4214,B2,B5,B2,vier,0
5679,sairmos,sairmos,sairmos,B5,B5,noun,freq_corpus,0,4215,B2,B5,B2,sairmos,0
5680,lewis,lewis,lewis,B5,B5,noun,freq_corpus,0,4216,B2,B5,B2,lewis,0
5681,sombras,sombras,sombras,B5,B5,noun,freq_corpus,0,4217,B2,B5,B2,sombras,0
5682,solar,solar,solar,B5,B5,noun,freq_corpus,0,4220,B2,B5,B2,solar,0
5683,"façamos","façamos","façamos",B5,B5,noun,freq_corpus,0,4221,B2,B5,B2,"façamos",0
5684,ana,ana,ana,B5,B5,noun,freq_corpus,0,4222,B2,B5,B2,ana,0
5685,tocou,tocou,tocou,B5,B5,noun,freq_corpus,0,4223,B2,B5,B2,tocou,0
5686,passageiros,passageiros,passageiros,B5,B5,noun,freq_corpus,0,4224,B2,B5,B2,passageiros,0
5687,puderes,puderes,puderes,B5,B5,noun,freq_corpus,0,4225,B2,B5,B2,puderes,0
5688,eliminar,eliminar,eliminar,B5,B5,noun,freq_corpus,0,4228,B2,B5,B2,eliminar,0
5689,depoimento,depoimento,depoimento,B5,B5,noun,freq_corpus,0,4229,B2,B5,B2,depoimento,0
5690,"acontecerá","acontecerá","acontecerá",B5,B5,noun,freq_corpus,0,4230,B2,B5,B2,"acontecerá",0
5691,maya,maya,maya,B5,B5,noun,freq_corpus,0,4231,B2,B5,B2,maya,0
5692,sydney,sydney,sydney,B5,B5,noun,freq_corpus,0,4232,B2,B5,B2,sydney,0
5693,estrutura,estrutura,estrutura,B5,B5,noun,freq_corpus,0,4233,B2,B5,B2,estrutura,0
